# Sensor: Sensor Rotor
# Record count: 2014
# Storage mode: Memory
# Datetime of save: 2023-10-04T19:21:43
# Statistical parameters for each field (time series) are placed above the column of the respective time series.

# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 0 s

# Column
1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Demanded collective pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Wind angle at hub [°]	Yaw angle [°]
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
Min	10712.1 [0.55s]	10517.5 [0.55s]	675.661 [3.475s]	9.726 [0s]	4.53661 [0s]	17.114 [0s]	8.76861 [0.55s]	11.0615 [3.475s]	90.7322 [0s]	6.16903 [0s]	2.05634 [0s]	0 [0s]	1.4589 [0s]	20 [0s]	0 [0s]	-20 [0s]	0 [0s]	0 [0s]	0 [0s]
Max	10717.2 [32.975s]	10522.5 [32.975s]	676.185 [0.075s]	9.726 [0s]	4.53661 [0s]	17.114 [0s]	8.77277 [32.975s]	11.0701 [0.075s]	90.7322 [0s]	6.16903 [0s]	2.05634 [0s]	359.934 [24.7s]	1.4589 [0s]	20 [0s]	0 [0s]	-20 [0s]	0 [0s]	0 [0s]	0 [0s]
Mean	10715.8	10521.2	675.933	9.726	4.53661	17.114	8.77168	11.066	90.7322	6.16903	2.05634	177.074	1.4589	20	0	-20	0	0	0
Standard deviation	0.907608	0.891118	0.0769976	nan	1.1053e-06	nan	0.000742942	0.00126056	9.61929e-06	nan	nan	105.131	nan	0	0	0	0	0	0
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
0	10712.7	10518.1	676.181	9.726	4.53661	17.114	8.7691	11.07	90.7322	6.16903	2.05634	0	1.4589	20	0	-20	0	0	0
0.025	10712.7	10518.1	676.181	9.726	4.53661	17.114	8.7691	11.07	90.7322	6.16903	2.05634	0	1.4589	20	0	-20	0	0	0
0.05	10712.7	10518	676.183	9.726	4.53661	17.114	8.76907	11.0701	90.7322	6.16903	2.05634	1.4589	1.4589	20	0	-20	0	0	0
0.075	10712.7	10518.1	676.185	9.726	4.53661	17.114	8.7691	11.0701	90.7322	6.16903	2.05634	2.9178	1.4589	20	0	-20	0	0	0
0.1	10712.7	10518	676.185	9.726	4.53661	17.114	8.76908	11.0701	90.7322	6.16903	2.05634	4.3767	1.4589	20	0	-20	0	0	0
0.125	10712.6	10518	676.184	9.726	4.53661	17.114	8.76905	11.0701	90.7322	6.16903	2.05634	5.8356	1.4589	20	0	-20	0	0	0
0.15	10712.6	10518	676.183	9.726	4.53661	17.114	8.76904	11.0701	90.7322	6.16903	2.05634	7.2945	1.4589	20	0	-20	0	0	0
0.175	10712.6	10518	676.182	9.726	4.53661	17.114	8.76901	11.0701	90.7322	6.16903	2.05634	8.7534	1.4589	20	0	-20	0	0	0
0.2	10712.6	10517.9	676.18	9.726	4.53661	17.114	8.76899	11.07	90.7322	6.16903	2.05634	10.2123	1.4589	20	0	-20	0	0	0
0.225	10712.5	10517.9	676.177	9.726	4.53661	17.114	8.76896	11.07	90.7322	6.16903	2.05634	11.6712	1.4589	20	0	-20	0	0	0
0.25	10712.5	10517.9	676.174	9.726	4.53661	17.114	8.76894	11.0699	90.7322	6.16903	2.05634	13.1301	1.4589	20	0	-20	0	0	0
0.275	10712.4	10517.8	676.17	9.726	4.53661	17.114	8.7689	11.0699	90.7322	6.16903	2.05634	14.589	1.4589	20	0	-20	0	0	0
0.3	10712.4	10517.8	676.165	9.726	4.53661	17.114	8.76885	11.0698	90.7322	6.16903	2.05634	16.0479	1.4589	20	0	-20	0	0	0
0.325	10712.3	10517.7	676.16	9.726	4.53661	17.114	8.76881	11.0697	90.7322	6.16903	2.05634	17.5068	1.4589	20	0	-20	0	0	0
0.35	10712.3	10517.7	676.155	9.726	4.53661	17.114	8.76878	11.0696	90.7322	6.16903	2.05634	18.9657	1.4589	20	0	-20	0	0	0
0.375	10712.3	10517.6	676.149	9.726	4.53661	17.114	8.76875	11.0695	90.7322	6.16903	2.05634	20.4246	1.4589	20	0	-20	0	0	0
0.4	10712.2	10517.6	676.144	9.726	4.53661	17.114	8.76872	11.0694	90.7322	6.16903	2.05634	21.8835	1.4589	20	0	-20	0	0	0
0.425	10712.2	10517.6	676.138	9.726	4.53661	17.114	8.7687	11.0693	90.7322	6.16903	2.05634	23.3424	1.4589	20	0	-20	0	0	0
0.45	10712.2	10517.5	676.131	9.726	4.53661	17.114	8.76867	11.0692	90.7322	6.16903	2.05634	24.8013	1.4589	20	0	-20	0	0	0
0.475	10712.1	10517.5	676.125	9.726	4.53661	17.114	8.76865	11.0691	90.7322	6.16903	2.05634	26.2602	1.4589	20	0	-20	0	0	0
0.5	10712.1	10517.5	676.118	9.726	4.53661	17.114	8.76863	11.069	90.7322	6.16903	2.05634	27.7191	1.4589	20	0	-20	0	0	0
0.525	10712.1	10517.5	676.111	9.726	4.53661	17.114	8.76861	11.0689	90.7322	6.16903	2.05634	29.178	1.4589	20	0	-20	0	0	0
0.55	10712.1	10517.5	676.104	9.726	4.53661	17.114	8.76861	11.0688	90.7322	6.16903	2.05634	30.6369	1.4589	20	0	-20	0	0	0
0.575	10712.1	10517.5	676.099	9.726	4.53661	17.114	8.76864	11.0687	90.7322	6.16903	2.05634	32.0958	1.4589	20	0	-20	0	0	0
0.6	10712.2	10517.5	676.094	9.726	4.53661	17.114	8.76867	11.0686	90.7322	6.16903	2.05634	33.5547	1.4589	20	0	-20	0	0	0
0.625	10712.2	10517.6	676.088	9.726	4.53661	17.114	8.76871	11.0685	90.7322	6.16903	2.05634	35.0136	1.4589	20	0	-20	0	0	0
0.65	10712.3	10517.6	676.083	9.726	4.53661	17.114	8.76876	11.0684	90.7322	6.16903	2.05634	36.4725	1.4589	20	0	-20	0	0	0
0.675	10712.3	10517.7	676.078	9.726	4.53661	17.114	8.76881	11.0684	90.7322	6.16903	2.05634	37.9314	1.4589	20	0	-20	0	0	0
0.7	10712.4	10517.8	676.073	9.726	4.53661	17.114	8.76887	11.0683	90.7322	6.16903	2.05634	39.3903	1.4589	20	0	-20	0	0	0
0.725	10712.5	10517.9	676.068	9.726	4.53661	17.114	8.76894	11.0682	90.7322	6.16903	2.05634	40.8492	1.4589	20	0	-20	0	0	0
0.75	10712.6	10518	676.063	9.726	4.53661	17.114	8.76901	11.0681	90.7322	6.16903	2.05634	42.3081	1.4589	20	0	-20	0	0	0
0.775	10712.7	10518	676.058	9.726	4.53661	17.114	8.76909	11.068	90.7322	6.16903	2.05634	43.767	1.4589	20	0	-20	0	0	0
0.8	10712.8	10518.1	676.053	9.726	4.53661	17.114	8.76918	11.068	90.7322	6.16903	2.05634	45.2259	1.4589	20	0	-20	0	0	0
0.825	10712.9	10518.2	676.047	9.726	4.53661	17.114	8.76924	11.0679	90.7322	6.16903	2.05634	46.6848	1.4589	20	0	-20	0	0	0
0.85	10712.9	10518.3	676.042	9.726	4.53661	17.114	8.76931	11.0678	90.7322	6.16903	2.05634	48.1437	1.4589	20	0	-20	0	0	0
0.875	10713	10518.4	676.036	9.726	4.53661	17.114	8.76939	11.0677	90.7322	6.16903	2.05634	49.6026	1.4589	20	0	-20	0	0	0
0.9	10713.1	10518.5	676.031	9.726	4.53661	17.114	8.76946	11.0676	90.7322	6.16903	2.05634	51.0615	1.4589	20	0	-20	0	0	0
0.925	10713.2	10518.6	676.025	9.726	4.53661	17.114	8.76953	11.0675	90.7322	6.16903	2.05634	52.5204	1.4589	20	0	-20	0	0	0
0.95	10713.3	10518.7	676.02	9.726	4.53661	17.114	8.7696	11.0674	90.7322	6.16903	2.05634	53.9793	1.4589	20	0	-20	0	0	0
0.975	10713.4	10518.7	676.014	9.726	4.53661	17.114	8.76968	11.0673	90.7322	6.16903	2.05634	55.4382	1.4589	20	0	-20	0	0	0
1	10713.5	10518.8	676.009	9.726	4.53661	17.114	8.76975	11.0672	90.7322	6.16903	2.05634	56.8971	1.4589	20	0	-20	0	0	0
1.025	10713.5	10518.9	676.002	9.726	4.53661	17.114	8.7698	11.0671	90.7322	6.16903	2.05634	58.356	1.4589	20	0	-20	0	0	0
1.05	10713.6	10518.9	675.995	9.726	4.53661	17.114	8.76982	11.067	90.7322	6.16903	2.05634	59.8149	1.4589	20	0	-20	0	0	0
1.075	10713.6	10519	675.989	9.726	4.53661	17.114	8.76985	11.0669	90.7322	6.16903	2.05634	61.2738	1.4589	20	0	-20	0	0	0
1.1	10713.6	10519	675.982	9.726	4.53661	17.114	8.76987	11.0668	90.7322	6.16903	2.05634	62.7327	1.4589	20	0	-20	0	0	0
1.125	10713.7	10519	675.975	9.726	4.53661	17.114	8.76989	11.0667	90.7322	6.16903	2.05634	64.1916	1.4589	20	0	-20	0	0	0
1.15	10713.7	10519	675.968	9.726	4.53661	17.114	8.76992	11.0666	90.7322	6.16903	2.05634	65.6505	1.4589	20	0	-20	0	0	0
1.175	10713.8	10519.1	675.956	9.726	4.53661	17.114	8.76998	11.0664	90.7322	6.16903	2.05634	67.1094	1.4589	20	0	-20	0	0	0
1.2	10713.8	10519.2	675.939	9.726	4.53661	17.114	8.77003	11.0661	90.7322	6.16903	2.05634	68.5683	1.4589	20	0	-20	0	0	0
1.225	10713.9	10519.3	675.923	9.726	4.53661	17.114	8.7701	11.0658	90.7322	6.16903	2.05634	70.0272	1.4589	20	0	-20	0	0	0
1.25	10714	10519.3	675.907	9.726	4.53661	17.114	8.77016	11.0656	90.7322	6.16903	2.05634	71.4861	1.4589	20	0	-20	0	0	0
1.275	10714.1	10519.4	675.891	9.726	4.53661	17.114	8.77025	11.0653	90.7322	6.16903	2.05634	72.945	1.4589	20	0	-20	0	0	0
1.3	10714.2	10519.5	675.876	9.726	4.53661	17.114	8.77033	11.0651	90.7322	6.16903	2.05634	74.4039	1.4589	20	0	-20	0	0	0
1.325	10714.3	10519.6	675.861	9.726	4.53661	17.114	8.77043	11.0648	90.7322	6.16903	2.05634	75.8628	1.4589	20	0	-20	0	0	0
1.35	10714.4	10519.8	675.847	9.726	4.53661	17.114	8.77052	11.0646	90.7322	6.16903	2.05634	77.3217	1.4589	20	0	-20	0	0	0
1.375	10714.6	10519.9	675.834	9.726	4.53661	17.114	8.77064	11.0644	90.7322	6.16903	2.05634	78.7806	1.4589	20	0	-20	0	0	0
1.4	10714.7	10520	675.824	9.726	4.53661	17.114	8.77076	11.0642	90.7322	6.16903	2.05634	80.2395	1.4589	20	0	-20	0	0	0
1.425	10714.8	10520.1	675.822	9.726	4.53661	17.114	8.77084	11.0642	90.7322	6.16903	2.05634	81.6984	1.4589	20	0	-20	0	0	0
1.45	10714.9	10520.2	675.82	9.726	4.53661	17.114	8.77092	11.0641	90.7322	6.16903	2.05634	83.1573	1.4589	20	0	-20	0	0	0
1.475	10715	10520.4	675.819	9.726	4.53661	17.114	8.77102	11.0641	90.7322	6.16903	2.05634	84.6162	1.4589	20	0	-20	0	0	0
1.5	10715.1	10520.4	675.818	9.726	4.53661	17.114	8.77109	11.0641	90.7322	6.16903	2.05634	86.0751	1.4589	20	0	-20	0	0	0
1.525	10715.2	10520.5	675.817	9.726	4.53661	17.114	8.77116	11.0641	90.7322	6.16903	2.05634	87.534	1.4589	20	0	-20	0	0	0
1.55	10715.3	10520.6	675.816	9.726	4.53661	17.114	8.77124	11.0641	90.7322	6.16903	2.05634	88.9929	1.4589	20	0	-20	0	0	0
1.575	10715.4	10520.7	675.815	9.726	4.53661	17.114	8.77131	11.0641	90.7322	6.16903	2.05634	90.4518	1.4589	20	0	-20	0	0	0
1.6	10715.5	10520.8	675.814	9.726	4.53661	17.114	8.77138	11.064	90.7322	6.16903	2.05634	91.9107	1.4589	20	0	-20	0	0	0
1.625	10715.6	10520.9	675.813	9.726	4.53661	17.114	8.77146	11.064	90.7322	6.16903	2.05634	93.3696	1.4589	20	0	-20	0	0	0
1.65	10715.7	10521	675.812	9.726	4.53661	17.114	8.77154	11.064	90.7322	6.16903	2.05634	94.8285	1.4589	20	0	-20	0	0	0
1.675	10715.7	10521	675.821	9.726	4.53661	17.114	8.77157	11.0642	90.7322	6.16903	2.05634	96.2874	1.4589	20	0	-20	0	0	0
1.7	10715.7	10521	675.83	9.726	4.53661	17.114	8.77159	11.0643	90.7322	6.16903	2.05634	97.7463	1.4589	20	0	-20	0	0	0
1.725	10715.7	10521.1	675.84	9.726	4.53661	17.114	8.7716	11.0645	90.7322	6.16903	2.05634	99.2052	1.4589	20	0	-20	0	0	0
1.75	10715.8	10521.1	675.85	9.726	4.53661	17.114	8.77162	11.0646	90.7322	6.16903	2.05634	100.664	1.4589	20	0	-20	0	0	0
1.775	10715.8	10521.1	675.861	9.726	4.53661	17.114	8.77165	11.0648	90.7322	6.16903	2.05634	102.123	1.4589	20	0	-20	0	0	0
1.8	10715.8	10521.2	675.871	9.726	4.53661	17.114	8.77168	11.065	90.7322	6.16903	2.05634	103.582	1.4589	20	0	-20	0	0	0
1.825	10715.9	10521.2	675.882	9.726	4.53661	17.114	8.77171	11.0652	90.7322	6.16903	2.05634	105.041	1.4589	20	0	-20	0	0	0
1.85	10715.9	10521.2	675.893	9.726	4.53661	17.114	8.77175	11.0653	90.7322	6.16903	2.05634	106.5	1.4589	20	0	-20	0	0	0
1.875	10716	10521.3	675.904	9.726	4.53661	17.114	8.77179	11.0655	90.7322	6.16903	2.05634	107.959	1.4589	20	0	-20	0	0	0
1.9	10716	10521.3	675.912	9.726	4.53661	17.114	8.77184	11.0657	90.7322	6.16903	2.05634	109.417	1.4589	20	0	-20	0	0	0
1.925	10716.1	10521.4	675.913	9.726	4.53661	17.114	8.77189	11.0657	90.7322	6.16903	2.05634	110.876	1.4589	20	0	-20	0	0	0
1.95	10716.2	10521.5	675.914	9.726	4.53661	17.114	8.77195	11.0657	90.7322	6.16903	2.05634	112.335	1.4589	20	0	-20	0	0	0
1.975	10716.2	10521.5	675.915	9.726	4.53661	17.114	8.772	11.0657	90.7322	6.16903	2.05634	113.794	1.4589	20	0	-20	0	0	0
2	10716.3	10521.6	675.916	9.726	4.53661	17.114	8.77204	11.0657	90.7322	6.16903	2.05634	115.253	1.4589	20	0	-20	0	0	0
2.025	10716.3	10521.6	675.917	9.726	4.53661	17.114	8.77209	11.0657	90.7322	6.16903	2.05634	116.712	1.4589	20	0	-20	0	0	0
2.05	10716.4	10521.7	675.918	9.726	4.53661	17.114	8.77214	11.0657	90.7322	6.16903	2.05634	118.171	1.4589	20	0	-20	0	0	0
2.075	10716.4	10521.7	675.918	9.726	4.53661	17.114	8.77218	11.0657	90.7322	6.16903	2.05634	119.63	1.4589	20	0	-20	0	0	0
2.1	10716.5	10521.8	675.919	9.726	4.53661	17.114	8.77221	11.0658	90.7322	6.16903	2.05634	121.089	1.4589	20	0	-20	0	0	0
2.125	10716.5	10521.8	675.917	9.726	4.53661	17.114	8.7722	11.0657	90.7322	6.16903	2.05634	122.548	1.4589	20	0	-20	0	0	0
2.15	10716.4	10521.7	675.914	9.726	4.53661	17.114	8.77217	11.0657	90.7322	6.16903	2.05634	124.006	1.4589	20	0	-20	0	0	0
2.175	10716.4	10521.7	675.912	9.726	4.53661	17.114	8.77213	11.0656	90.7322	6.16903	2.05634	125.465	1.4589	20	0	-20	0	0	0
2.2	10716.3	10521.6	675.908	9.726	4.53661	17.114	8.77206	11.0656	90.7322	6.16903	2.05634	126.924	1.4589	20	0	-20	0	0	0
2.225	10716.2	10521.5	675.903	9.726	4.53661	17.114	8.77197	11.0655	90.7322	6.16903	2.05634	128.383	1.4589	20	0	-20	0	0	0
2.25	10716.1	10521.4	675.898	9.726	4.53661	17.114	8.77188	11.0654	90.7322	6.16903	2.05634	129.842	1.4589	20	0	-20	0	0	0
2.275	10716	10521.3	675.892	9.726	4.53661	17.114	8.77179	11.0653	90.7322	6.16903	2.05634	131.301	1.4589	20	0	-20	0	0	0
2.3	10715.9	10521.2	675.887	9.726	4.53661	17.114	8.77171	11.0652	90.7322	6.16903	2.05634	132.76	1.4589	20	0	-20	0	0	0
2.325	10715.8	10521.1	675.881	9.726	4.53661	17.114	8.77161	11.0651	90.7322	6.16903	2.05634	134.219	1.4589	20	0	-20	0	0	0
2.35	10715.6	10521	675.875	9.726	4.53661	17.114	8.77152	11.065	90.7322	6.16903	2.05634	135.678	1.4589	20	0	-20	0	0	0
2.375	10715.5	10520.8	675.869	9.726	4.53661	17.114	8.77142	11.0649	90.7322	6.16903	2.05634	137.137	1.4589	20	0	-20	0	0	0
2.4	10715.4	10520.7	675.863	9.726	4.53661	17.114	8.77131	11.0648	90.7322	6.16903	2.05634	138.595	1.4589	20	0	-20	0	0	0
2.425	10715.2	10520.6	675.856	9.726	4.53661	17.114	8.77119	11.0647	90.7322	6.16903	2.05634	140.054	1.4589	20	0	-20	0	0	0
2.45	10715.1	10520.4	675.848	9.726	4.53661	17.114	8.77108	11.0646	90.7322	6.16903	2.05634	141.513	1.4589	20	0	-20	0	0	0
2.475	10715	10520.3	675.841	9.726	4.53661	17.114	8.77096	11.0645	90.7322	6.16903	2.05634	142.972	1.4589	20	0	-20	0	0	0
2.5	10714.8	10520.2	675.834	9.726	4.53661	17.114	8.77086	11.0644	90.7322	6.16903	2.05634	144.431	1.4589	20	0	-20	0	0	0
2.525	10714.7	10520.1	675.827	9.726	4.53661	17.114	8.77076	11.0642	90.7322	6.16903	2.05634	145.89	1.4589	20	0	-20	0	0	0
2.55	10714.6	10519.9	675.82	9.726	4.53661	17.114	8.77067	11.0641	90.7322	6.16903	2.05634	147.349	1.4589	20	0	-20	0	0	0
2.575	10714.5	10519.8	675.813	9.726	4.53661	17.114	8.77059	11.064	90.7322	6.16903	2.05634	148.808	1.4589	20	0	-20	0	0	0
2.6	10714.4	10519.8	675.807	9.726	4.53661	17.114	8.77052	11.0639	90.7322	6.16903	2.05634	150.267	1.4589	20	0	-20	0	0	0
2.625	10714.3	10519.7	675.801	9.726	4.53661	17.114	8.77046	11.0638	90.7322	6.16903	2.05634	151.726	1.4589	20	0	-20	0	0	0
2.65	10714.3	10519.6	675.797	9.726	4.53661	17.114	8.77042	11.0638	90.7322	6.16903	2.05634	153.184	1.4589	20	0	-20	0	0	0
2.675	10714.3	10519.6	675.792	9.726	4.53661	17.114	8.7704	11.0637	90.7322	6.16903	2.05634	154.643	1.4589	20	0	-20	0	0	0
2.7	10714.3	10519.6	675.788	9.726	4.53661	17.114	8.77038	11.0636	90.7322	6.16903	2.05634	156.102	1.4589	20	0	-20	0	0	0
2.725	10714.3	10519.6	675.785	9.726	4.53661	17.114	8.77038	11.0636	90.7322	6.16903	2.05634	157.561	1.4589	20	0	-20	0	0	0
2.75	10714.3	10519.6	675.781	9.726	4.53661	17.114	8.77038	11.0635	90.7322	6.16903	2.05634	159.02	1.4589	20	0	-20	0	0	0
2.775	10714.3	10519.6	675.778	9.726	4.53661	17.114	8.77039	11.0635	90.7322	6.16903	2.05634	160.479	1.4589	20	0	-20	0	0	0
2.8	10714.3	10519.6	675.775	9.726	4.53661	17.114	8.77041	11.0634	90.7322	6.16903	2.05634	161.938	1.4589	20	0	-20	0	0	0
2.825	10714.3	10519.6	675.772	9.726	4.53661	17.114	8.77041	11.0634	90.7322	6.16903	2.05634	163.397	1.4589	20	0	-20	0	0	0
2.85	10714.3	10519.6	675.769	9.726	4.53661	17.114	8.77042	11.0633	90.7322	6.16903	2.05634	164.856	1.4589	20	0	-20	0	0	0
2.875	10714.3	10519.7	675.766	9.726	4.53661	17.114	8.77044	11.0633	90.7322	6.16903	2.05634	166.315	1.4589	20	0	-20	0	0	0
2.9	10714.4	10519.7	675.764	9.726	4.53661	17.114	8.77047	11.0632	90.7322	6.16903	2.05634	167.773	1.4589	20	0	-20	0	0	0
2.925	10714.4	10519.7	675.762	9.726	4.53661	17.114	8.7705	11.0632	90.7322	6.16903	2.05634	169.232	1.4589	20	0	-20	0	0	0
2.95	10714.4	10519.8	675.76	9.726	4.53661	17.114	8.77053	11.0632	90.7322	6.16903	2.05634	170.691	1.4589	20	0	-20	0	0	0
2.975	10714.5	10519.8	675.759	9.726	4.53661	17.114	8.77056	11.0631	90.7322	6.16903	2.05634	172.15	1.4589	20	0	-20	0	0	0
3	10714.5	10519.8	675.757	9.726	4.53661	17.114	8.77059	11.0631	90.7322	6.16903	2.05634	173.609	1.4589	20	0	-20	0	0	0
3.025	10714.6	10519.9	675.756	9.726	4.53661	17.114	8.77064	11.0631	90.7322	6.16903	2.05634	175.068	1.4589	20	0	-20	0	0	0
3.05	10714.6	10519.9	675.754	9.726	4.53661	17.114	8.77065	11.0631	90.7322	6.16903	2.05634	176.527	1.4589	20	0	-20	0	0	0
3.075	10714.6	10519.9	675.753	9.726	4.53661	17.114	8.77067	11.063	90.7322	6.16903	2.05634	177.986	1.4589	20	0	-20	0	0	0
3.1	10714.6	10520	675.751	9.726	4.53661	17.114	8.7707	11.063	90.7322	6.16903	2.05634	179.445	1.4589	20	0	-20	0	0	0
3.125	10714.6	10520	675.749	9.726	4.53661	17.114	8.77069	11.063	90.7322	6.16903	2.05634	180.904	1.4589	20	0	-20	0	0	0
3.15	10714.6	10519.9	675.746	9.726	4.53661	17.114	8.77066	11.0629	90.7322	6.16903	2.05634	182.362	1.4589	20	0	-20	0	0	0
3.175	10714.6	10519.9	675.743	9.726	4.53661	17.114	8.77063	11.0629	90.7322	6.16903	2.05634	183.821	1.4589	20	0	-20	0	0	0
3.2	10714.5	10519.9	675.741	9.726	4.53661	17.114	8.77061	11.0628	90.7322	6.16903	2.05634	185.28	1.4589	20	0	-20	0	0	0
3.225	10714.5	10519.9	675.739	9.726	4.53661	17.114	8.7706	11.0628	90.7322	6.16903	2.05634	186.739	1.4589	20	0	-20	0	0	0
3.25	10714.5	10519.9	675.738	9.726	4.53661	17.114	8.77061	11.0628	90.7322	6.16903	2.05634	188.198	1.4589	20	0	-20	0	0	0
3.275	10714.6	10519.9	675.73	9.726	4.53661	17.114	8.77067	11.0627	90.7322	6.16903	2.05634	189.657	1.4589	20	0	-20	0	0	0
3.3	10714.7	10520	675.72	9.726	4.53661	17.114	8.77071	11.0625	90.7322	6.16903	2.05634	191.116	1.4589	20	0	-20	0	0	0
3.325	10714.7	10520	675.71	9.726	4.53661	17.114	8.77075	11.0623	90.7322	6.16903	2.05634	192.575	1.4589	20	0	-20	0	0	0
3.35	10714.8	10520.1	675.701	9.726	4.53661	17.114	8.7708	11.0622	90.7322	6.16903	2.05634	194.034	1.4589	20	0	-20	0	0	0
3.375	10714.8	10520.2	675.692	9.726	4.53661	17.114	8.77085	11.062	90.7322	6.16903	2.05634	195.493	1.4589	20	0	-20	0	0	0
3.4	10714.9	10520.2	675.683	9.726	4.53661	17.114	8.77091	11.0619	90.7322	6.16903	2.05634	196.951	1.4589	20	0	-20	0	0	0
3.425	10715	10520.3	675.676	9.726	4.53661	17.114	8.77098	11.0618	90.7322	6.16903	2.05634	198.41	1.4589	20	0	-20	0	0	0
3.45	10715.1	10520.4	675.668	9.726	4.53661	17.114	8.77106	11.0617	90.7322	6.16903	2.05634	199.869	1.4589	20	0	-20	0	0	0
3.475	10715.2	10520.5	675.661	9.726	4.53661	17.114	8.77114	11.0615	90.7322	6.16903	2.05634	201.328	1.4589	20	0	-20	0	0	0
3.5	10715.3	10520.6	675.661	9.726	4.53661	17.114	8.77123	11.0615	90.7322	6.16903	2.05634	202.787	1.4589	20	0	-20	0	0	0
3.525	10715.4	10520.7	675.667	9.726	4.53661	17.114	8.7713	11.0616	90.7322	6.16903	2.05634	204.246	1.4589	20	0	-20	0	0	0
3.55	10715.5	10520.8	675.673	9.726	4.53661	17.114	8.77137	11.0617	90.7322	6.16903	2.05634	205.705	1.4589	20	0	-20	0	0	0
3.575	10715.6	10520.9	675.679	9.726	4.53661	17.114	8.77145	11.0618	90.7322	6.16903	2.05634	207.164	1.4589	20	0	-20	0	0	0
3.6	10715.6	10520.9	675.685	9.726	4.53661	17.114	8.77151	11.0619	90.7322	6.16903	2.05634	208.623	1.4589	20	0	-20	0	0	0
3.625	10715.7	10521	675.69	9.726	4.53661	17.114	8.77156	11.062	90.7322	6.16903	2.05634	210.082	1.4589	20	0	-20	0	0	0
3.65	10715.8	10521.1	675.696	9.726	4.53661	17.114	8.77162	11.0621	90.7322	6.16903	2.05634	211.54	1.4589	20	0	-20	0	0	0
3.675	10715.8	10521.2	675.702	9.726	4.53661	17.114	8.77169	11.0622	90.7322	6.16903	2.05634	212.999	1.4589	20	0	-20	0	0	0
3.7	10715.9	10521.2	675.709	9.726	4.53661	17.114	8.77176	11.0623	90.7322	6.16903	2.05634	214.458	1.4589	20	0	-20	0	0	0
3.725	10716	10521.3	675.715	9.726	4.53661	17.114	8.77181	11.0624	90.7322	6.16903	2.05634	215.917	1.4589	20	0	-20	0	0	0
3.75	10716.1	10521.4	675.721	9.726	4.53661	17.114	8.77187	11.0625	90.7322	6.16903	2.05634	217.376	1.4589	20	0	-20	0	0	0
3.775	10716.1	10521.5	675.727	9.726	4.53661	17.114	8.77193	11.0626	90.7322	6.16903	2.05634	218.835	1.4589	20	0	-20	0	0	0
3.8	10716.2	10521.5	675.743	9.726	4.53661	17.114	8.77194	11.0629	90.7322	6.16903	2.05634	220.294	1.4589	20	0	-20	0	0	0
3.825	10716.1	10521.5	675.76	9.726	4.53661	17.114	8.77193	11.0632	90.7322	6.16903	2.05634	221.753	1.4589	20	0	-20	0	0	0
3.85	10716.2	10521.5	675.777	9.726	4.53661	17.114	8.77194	11.0634	90.7322	6.16903	2.05634	223.212	1.4589	20	0	-20	0	0	0
3.875	10716.2	10521.5	675.795	9.726	4.53661	17.114	8.77195	11.0637	90.7322	6.16903	2.05634	224.671	1.4589	20	0	-20	0	0	0
3.9	10716.2	10521.5	675.812	9.726	4.53661	17.114	8.77197	11.064	90.7322	6.16903	2.05634	226.129	1.4589	20	0	-20	0	0	0
3.925	10716.2	10521.5	675.83	9.726	4.53661	17.114	8.77199	11.0643	90.7322	6.16903	2.05634	227.588	1.4589	20	0	-20	0	0	0
3.95	10716.2	10521.6	675.847	9.726	4.53661	17.114	8.77201	11.0646	90.7322	6.16903	2.05634	229.047	1.4589	20	0	-20	0	0	0
3.975	10716.3	10521.6	675.865	9.726	4.53661	17.114	8.77203	11.0649	90.7322	6.16903	2.05634	230.506	1.4589	20	0	-20	0	0	0
4	10716.3	10521.6	675.883	9.726	4.53661	17.114	8.77206	11.0652	90.7322	6.16903	2.05634	231.965	1.4589	20	0	-20	0	0	0
4.025	10716.4	10521.7	675.894	9.726	4.53661	17.114	8.7721	11.0653	90.7322	6.16903	2.05634	233.424	1.4589	20	0	-20	0	0	0
4.05	10716.4	10521.7	675.901	9.726	4.53661	17.114	8.77214	11.0655	90.7322	6.16903	2.05634	234.883	1.4589	20	0	-20	0	0	0
4.075	10716.5	10521.8	675.908	9.726	4.53661	17.114	8.77218	11.0656	90.7322	6.16903	2.05634	236.342	1.4589	20	0	-20	0	0	0
4.1	10716.5	10521.8	675.915	9.726	4.53661	17.114	8.77222	11.0657	90.7322	6.16903	2.05634	237.801	1.4589	20	0	-20	0	0	0
4.125	10716.5	10521.8	675.922	9.726	4.53661	17.114	8.77225	11.0658	90.7322	6.16903	2.05634	239.26	1.4589	20	0	-20	0	0	0
