0.925	7089.05	8428.22	1217.22	8.032	7.49292	4.8e-05	46.4231	79.7105	74.9292	7.47012	2.49004	43.3728	1.2048	10	0	-10	0	0	0
0.95	7089.04	8428.21	1217.22	8.032	7.49292	4.8e-05	46.4231	79.7106	74.9292	7.47012	2.49004	44.5776	1.2048	10	0	-10	0	0	0
0.975	7089.04	8428.2	1217.22	8.032	7.49292	4.8e-05	46.4231	79.7108	74.9292	7.47012	2.49004	45.7824	1.2048	10	0	-10	0	0	0
1	7089.04	8428.21	1217.23	8.032	7.49292	4.8e-05	46.4231	79.7109	74.9292	7.47012	2.49004	46.9872	1.2048	10	0	-10	0	0	0
1.025	7089.04	8428.21	1217.23	8.032	7.49292	4.8e-05	46.4231	79.7109	74.9292	7.47012	2.49004	48.192	1.2048	10	0	-10	0	0	0
1.05	7089.05	8428.22	1217.23	8.032	7.49292	4.8e-05	46.4231	79.711	74.9292	7.47012	2.49004	49.3968	1.2048	10	0	-10	0	0	0
1.075	7089.05	8428.22	1217.23	8.032	7.49292	4.8e-05	46.4232	79.7111	74.9292	7.47012	2.49004	50.6016	1.2048	10	0	-10	0	0	0
1.1	7089.06	8428.23	1217.23	8.032	7.49292	4.8e-05	46.4232	79.7111	74.9292	7.47012	2.49004	51.8064	1.2048	10	0	-10	0	0	0
1.125	7089.06	8428.23	1217.23	8.032	7.49292	4.8e-05	46.4232	79.7112	74.9292	7.47012	2.49004	53.0112	1.2048	10	0	-10	0	0	0
1.15	7089.06	8428.23	1217.23	8.032	7.49292	4.8e-05	46.4232	79.7113	74.9292	7.47012	2.49004	54.216	1.2048	10	0	-10	0	0	0
1.175	7089.07	8428.24	1217.23	8.032	7.49292	4.8e-05	46.4233	79.7113	74.9292	7.47012	2.49004	55.4208	1.2048	10	0	-10	0	0	0
1.2	7089.07	8428.24	1217.23	8.032	7.49292	4.8e-05	46.4233	79.7114	74.9292	7.47012	2.49004	56.6256	1.2048	10	0	-10	0	0	0
1.225	7089.07	8428.24	1217.23	8.032	7.49292	4.8e-05	46.4233	79.7115	74.9292	7.47012	2.49004	57.8304	1.2048	10	0	-10	0	0	0
1.25	7089.07	8428.24	1217.24	8.032	7.49292	4.8e-05	46.4233	79.7115	74.9292	7.47012	2.49004	59.0352	1.2048	10	0	-10	0	0	0
1.275	7089.08	8428.25	1217.24	8.032	7.49292	4.8e-05	46.4233	79.7116	74.9292	7.47012	2.49004	60.24	1.2048	10	0	-10	0	0	0
1.3	7089.08	8428.26	1217.24	8.032	7.49292	4.8e-05	46.4234	79.7117	74.9292	7.47012	2.49004	61.4448	1.2048	10	0	-10	0	0	0
1.325	7089.09	8428.27	1217.24	8.032	7.49292	4.8e-05	46.4234	79.7118	74.9292	7.47012	2.49004	62.6496	1.2048	10	0	-10	0	0	0
1.35	7089.1	8428.27	1217.24	8.032	7.49292	4.8e-05	46.4235	79.7119	74.9292	7.47012	2.49004	63.8544	1.2048	10	0	-10	0	0	0
1.375	7089.09	8428.27	1217.24	8.032	7.49292	4.8e-05	46.4234	79.712	74.9292	7.47012	2.49004	65.0592	1.2048	10	0	-10	0	0	0
1.4	7089.09	8428.27	1217.24	8.032	7.49292	4.8e-05	46.4234	79.712	74.9292	7.47012	2.49004	66.264	1.2048	10	0	-10	0	0	0
1.425	7089.09	8428.26	1217.24	8.032	7.49292	4.8e-05	46.4234	79.7121	74.9292	7.47012	2.49004	67.4688	1.2048	10	0	-10	0	0	0
1.45	7089.09	8428.26	1217.25	8.032	7.49292	4.8e-05	46.4234	79.7122	74.9292	7.47012	2.49004	68.6736	1.2048	10	0	-10	0	0	0
1.475	7089.08	8428.26	1217.25	8.032	7.49292	4.8e-05	46.4234	79.7122	74.9292	7.47012	2.49004	69.8784	1.2048	10	0	-10	0	0	0
1.5	7089.08	8428.25	1217.25	8.032	7.49292	4.8e-05	46.4233	79.7123	74.9292	7.47012	2.49004	71.0832	1.2048	10	0	-10	0	0	0
1.525	7089.08	8428.25	1217.25	8.032	7.49292	4.8e-05	46.4233	79.7124	74.9292	7.47012	2.49004	72.288	1.2048	10	0	-10	0	0	0
1.55	7089.08	8428.25	1217.25	8.032	7.49292	4.8e-05	46.4233	79.7125	74.9292	7.47012	2.49004	73.4928	1.2048	10	0	-10	0	0	0
1.575	7089.08	8428.25	1217.25	8.032	7.49292	4.8e-05	46.4234	79.7126	74.9292	7.47012	2.49004	74.6976	1.2048	10	0	-10	0	0	0
1.6	7089.08	8428.25	1217.25	8.032	7.49292	4.8e-05	46.4234	79.7127	74.9292	7.47012	2.49004	75.9024	1.2048	10	0	-10	0	0	0
1.625	7089.08	8428.25	1217.26	8.032	7.49292	4.8e-05	46.4234	79.7129	74.9292	7.47012	2.49004	77.1072	1.2048	10	0	-10	0	0	0
1.65	7089.08	8428.26	1217.26	8.032	7.49292	4.8e-05	46.4234	79.713	74.9292	7.47012	2.49004	78.312	1.2048	10	0	-10	0	0	0
1.675	7089.09	8428.26	1217.26	8.032	7.49292	4.8e-05	46.4234	79.7131	74.9292	7.47012	2.49004	79.5168	1.2048	10	0	-10	0	0	0
1.7	7089.09	8428.26	1217.26	8.032	7.49292	4.8e-05	46.4234	79.7132	74.9292	7.47012	2.49004	80.7216	1.2048	10	0	-10	0	0	0
1.725	7089.09	8428.27	1217.26	8.032	7.49292	4.8e-05	46.4234	79.7133	74.9292	7.47012	2.49004	81.9264	1.2048	10	0	-10	0	0	0
1.75	7089.09	8428.27	1217.26	8.032	7.49292	4.8e-05	46.4234	79.7135	74.9292	7.47012	2.49004	83.1312	1.2048	10	0	-10	0	0	0
1.775	7089.1	8428.27	1217.27	8.032	7.49292	4.8e-05	46.4235	79.7136	74.9292	7.47012	2.49004	84.336	1.2048	10	0	-10	0	0	0
1.8	7089.1	8428.28	1217.27	8.032	7.49292	4.8e-05	46.4235	79.7137	74.9292	7.47012	2.49004	85.5408	1.2048	10	0	-10	0	0	0
1.825	7089.1	8428.28	1217.27	8.032	7.49292	4.8e-05	46.4235	79.7138	74.9292	7.47012	2.49004	86.7456	1.2048	10	0	-10	0	0	0
1.85	7089.11	8428.28	1217.27	8.032	7.49292	4.8e-05	46.4235	79.714	74.9292	7.47012	2.49004	87.9504	1.2048	10	0	-10	0	0	0
1.875	7089.11	8428.29	1217.27	8.032	7.49292	4.8e-05	46.4235	79.7141	74.9292	7.47012	2.49004	89.1552	1.2048	10	0	-10	0	0	0
1.9	7089.11	8428.29	1217.28	8.032	7.49292	4.8e-05	46.4235	79.7142	74.9292	7.47012	2.49004	90.36	1.2048	10	0	-10	0	0	0
1.925	7089.11	8428.29	1217.28	8.032	7.49292	4.8e-05	46.4235	79.7143	74.9292	7.47012	2.49004	91.5648	1.2048	10	0	-10	0	0	0
1.95	7089.11	8428.29	1217.28	8.032	7.49292	4.8e-05	46.4235	79.7144	74.9292	7.47012	2.49004	92.7696	1.2048	10	0	-10	0	0	0
1.975	7089.11	8428.29	1217.28	8.032	7.49292	4.8e-05	46.4235	79.7145	74.9292	7.47012	2.49004	93.9744	1.2048	10	0	-10	0	0	0
2	7089.11	8428.29	1217.28	8.032	7.49292	4.8e-05	46.4235	79.7146	74.9292	7.47012	2.49004	95.1792	1.2048	10	0	-10	0	0	0
2.025	7089.11	8428.29	1217.28	8.032	7.49292	4.8e-05	46.4235	79.7147	74.9292	7.47012	2.49004	96.384	1.2048	10	0	-10	0	0	0
2.05	7089.11	8428.29	1217.29	8.032	7.49292	4.8e-05	46.4235	79.7148	74.9292	7.47012	2.49004	97.5888	1.2048	10	0	-10	0	0	0
2.075	7089.11	8428.28	1217.29	8.032	7.49292	4.8e-05	46.4235	79.7149	74.9292	7.47012	2.49004	98.7936	1.2048	10	0	-10	0	0	0
2.1	7089.1	8428.28	1217.29	8.032	7.49292	4.8e-05	46.4235	79.715	74.9292	7.47012	2.49004	99.9984	1.2048	10	0	-10	0	0	0
2.125	7089.1	8428.28	1217.29	8.032	7.49292	4.8e-05	46.4235	79.7151	74.9292	7.47012	2.49004	101.203	1.2048	10	0	-10	0	0	0
2.15	7089.1	8428.28	1217.29	8.032	7.49292	4.8e-05	46.4235	79.7152	74.9292	7.47012	2.49004	102.408	1.2048	10	0	-10	0	0	0
2.175	7089.1	8428.28	1217.29	8.032	7.49292	4.8e-05	46.4235	79.7153	74.9292	7.47012	2.49004	103.613	1.2048	10	0	-10	0	0	0
2.2	7089.1	8428.28	1217.3	8.032	7.49292	4.8e-05	46.4235	79.7155	74.9292	7.47012	2.49004	104.818	1.2048	10	0	-10	0	0	0
2.225	7089.1	8428.28	1217.3	8.032	7.49292	4.8e-05	46.4235	79.7156	74.9292	7.47012	2.49004	106.022	1.2048	10	0	-10	0	0	0
2.25	7089.1	8428.28	1217.3	8.032	7.49292	4.8e-05	46.4235	79.7157	74.9292	7.47012	2.49004	107.227	1.2048	10	0	-10	0	0	0
2.275	7089.11	8428.29	1217.3	8.032	7.49292	4.8e-05	46.4235	79.7158	74.9292	7.47012	2.49004	108.432	1.2048	10	0	-10	0	0	0
2.3	7089.11	8428.29	1217.3	8.032	7.49292	4.8e-05	46.4236	79.7159	74.9292	7.47012	2.49004	109.637	1.2048	10	0	-10	0	0	0
2.325	7089.12	8428.3	1217.3	8.032	7.49292	4.8e-05	46.4236	79.716	74.9292	7.47012	2.49004	110.842	1.2048	10	0	-10	0	0	0
2.35	7089.12	8428.3	1217.31	8.032	7.49292	4.8e-05	46.4236	79.7161	74.9292	7.47012	2.49004	112.046	1.2048	10	0	-10	0	0	0
2.375	7089.12	8428.3	1217.31	8.032	7.49292	4.8e-05	46.4236	79.7163	74.9292	7.47012	2.49004	113.251	1.2048	10	0	-10	0	0	0
2.4	7089.13	8428.31	1217.31	8.032	7.49292	4.8e-05	46.4237	79.7164	74.9292	7.47012	2.49004	114.456	1.2048	10	0	-10	0	0	0
2.425	7089.13	8428.31	1217.31	8.032	7.49292	4.8e-05	46.4237	79.7165	74.9292	7.47012	2.49004	115.661	1.2048	10	0	-10	0	0	0
2.45	7089.14	8428.32	1217.31	8.032	7.49292	4.8e-05	46.4237	79.7166	74.9292	7.47012	2.49004	116.866	1.2048	10	0	-10	0	0	0
2.475	7089.14	8428.33	1217.32	8.032	7.49292	4.8e-05	46.4237	79.7168	74.9292	7.47012	2.49004	118.07	1.2048	10	0	-10	0	0	0
2.5	7089.15	8428.33	1217.32	8.032	7.49292	4.8e-05	46.4238	79.7169	74.9292	7.47012	2.49004	119.275	1.2048	10	0	-10	0	0	0
2.525	7089.15	8428.34	1217.32	8.032	7.49292	4.8e-05	46.4238	79.717	74.9292	7.47012	2.49004	120.48	1.2048	10	0	-10	0	0	0
2.55	7089.16	8428.34	1217.32	8.032	7.49292	4.8e-05	46.4239	79.7171	74.9292	7.47012	2.49004	121.685	1.2048	10	0	-10	0	0	0
2.575	7089.16	8428.35	1217.32	8.032	7.49292	4.8e-05	46.4239	79.7173	74.9292	7.47012	2.49004	122.89	1.2048	10	0	-10	0	0	0
2.6	7089.16	8428.35	1217.32	8.032	7.49292	4.8e-05	46.4239	79.7174	74.9292	7.47012	2.49004	124.094	1.2048	10	0	-10	0	0	0
2.625	7089.15	8428.34	1217.33	8.032	7.49292	4.8e-05	46.4238	79.7174	74.9292	7.47012	2.49004	125.299	1.2048	10	0	-10	0	0	0
2.65	7089.15	8428.34	1217.33	8.032	7.49292	4.8e-05	46.4238	79.7175	74.9292	7.47012	2.49004	126.504	1.2048	10	0	-10	0	0	0
2.675	7089.14	8428.33	1217.33	8.032	7.49292	4.8e-05	46.4238	79.7176	74.9292	7.47012	2.49004	127.709	1.2048	10	0	-10	0	0	0
2.7	7089.14	8428.32	1217.33	8.032	7.49292	4.8e-05	46.4237	79.7177	74.9292	7.47012	2.49004	128.914	1.2048	10	0	-10	0	0	0
2.725	7089.13	8428.31	1217.33	8.032	7.49292	4.8e-05	46.4237	79.7177	74.9292	7.47012	2.49004	130.118	1.2048	10	0	-10	0	0	0
2.75	7089.12	8428.31	1217.33	8.032	7.49292	4.8e-05	46.4236	79.7178	74.9292	7.47012	2.49004	131.323	1.2048	10	0	-10	0	0	0
2.775	7089.12	8428.3	1217.33	8.032	7.49292	4.8e-05	46.4236	79.7179	74.9292	7.47012	2.49004	132.528	1.2048	10	0	-10	0	0	0
2.8	7089.11	8428.29	1217.33	8.032	7.49292	4.8e-05	46.4236	79.718	74.9292	7.47012	2.49004	133.733	1.2048	10	0	-10	0	0	0
2.825	7089.11	8428.28	1217.33	8.032	7.49292	4.8e-05	46.4235	79.718	74.9292	7.47012	2.49004	134.938	1.2048	10	0	-10	0	0	0
2.85	7089.1	8428.28	1217.34	8.032	7.49292	4.8e-05	46.4235	79.7181	74.9292	7.47012	2.49004	136.142	1.2048	10	0	-10	0	0	0
2.875	7089.09	8428.27	1217.34	8.032	7.49292	4.8e-05	46.4234	79.7182	74.9292	7.47012	2.49004	137.347	1.2048	10	0	-10	0	0	0
2.9	7089.1	8428.27	1217.34	8.032	7.49292	4.8e-05	46.4235	79.7182	74.9292	7.47012	2.49004	138.552	1.2048	10	0	-10	0	0	0
2.925	7089.1	8428.28	1217.34	8.032	7.49292	4.8e-05	46.4235	79.7182	74.9292	7.47012	2.49004	139.757	1.2048	10	0	-10	0	0	0
2.95	7089.1	8428.28	1217.34	8.032	7.49292	4.8e-05	46.4235	79.7182	74.9292	7.47012	2.49004	140.962	1.2048	10	0	-10	0	0	0
2.975	7089.11	8428.29	1217.34	8.032	7.49292	4.8e-05	46.4235	79.7182	74.9292	7.47012	2.49004	142.166	1.2048	10	0	-10	0	0	0
3	7089.11	8428.29	1217.34	8.032	7.49292	4.8e-05	46.4236	79.7182	74.9292	7.47012	2.49004	143.371	1.2048	10	0	-10	0	0	0
3.025	7089.11	8428.29	1217.34	8.032	7.49292	4.8e-05	46.4235	79.7183	74.9292	7.47012	2.49004	144.576	1.2048	10	0	-10	0	0	0
3.05	7089.1	8428.28	1217.34	8.032	7.49292	4.8e-05	46.4235	79.7184	74.9292	7.47012	2.49004	145.781	1.2048	10	0	-10	0	0	0
3.075	7089.09	8428.27	1217.34	8.032	7.49292	4.8e-05	46.4234	79.7185	74.9292	7.47012	2.49004	146.986	1.2048	10	0	-10	0	0	0
3.1	7089.09	8428.26	1217.34	8.032	7.49292	4.8e-05	46.4234	79.7185	74.9292	7.47012	2.49004	148.19	1.2048	10	0	-10	0	0	0
3.125	7089.08	8428.25	1217.34	8.032	7.49292	4.8e-05	46.4234	79.7186	74.9292	7.47012	2.49004	149.395	1.2048	10	0	-10	0	0	0
3.15	7089.08	8428.25	1217.35	8.032	7.49292	4.8e-05	46.4233	79.7187	74.9292	7.47012	2.49004	150.6	1.2048	10	0	-10	0	0	0
3.175	7089.07	8428.24	1217.35	8.032	7.49292	4.8e-05	46.4233	79.7188	74.9292	7.47012	2.49004	151.805	1.2048	10	0	-10	0	0	0
3.2	7089.06	8428.23	1217.35	8.032	7.49292	4.8e-05	46.4232	79.7189	74.9292	7.47012	2.49004	153.01	1.2048	10	0	-10	0	0	0
3.225	7089.06	8428.23	1217.35	8.032	7.49292	4.8e-05	46.4232	79.719	74.9292	7.47012	2.49004	154.214	1.2048	10	0	-10	0	0	0
3.25	7089.05	8428.22	1217.35	8.032	7.49292	4.8e-05	46.4232	79.719	74.9292	7.47012	2.49004	155.419	1.2048	10	0	-10	0	0	0
3.275	7089.05	8428.21	1217.35	8.032	7.49292	4.8e-05	46.4231	79.7191	74.9292	7.47012	2.49004	156.624	1.2048	10	0	-10	0	0	0
3.3	7089.04	8428.21	1217.35	8.032	7.49292	4.8e-05	46.4231	79.7192	74.9292	7.47012	2.49004	157.829	1.2048	10	0	-10	0	0	0
3.325	7089.04	8428.2	1217.35	8.032	7.49292	4.8e-05	46.4231	79.7192	74.9292	7.47012	2.49004	159.034	1.2048	10	0	-10	0	0	0
3.35	7089.02	8428.18	1217.35	8.032	7.49292	4.8e-05	46.423	79.7194	74.9292	7.47012	2.49004	160.238	1.2048	10	0	-10	0	0	0
3.375	7089	8428.16	1217.36	8.032	7.49292	4.8e-05	46.4228	79.7195	74.9292	7.47012	2.49004	161.443	1.2048	10	0	-10	0	0	0
3.4	7088.99	8428.14	1217.36	8.032	7.49292	4.8e-05	46.4227	79.7197	74.9292	7.47012	2.49004	162.648	1.2048	10	0	-10	0	0	0
3.425	7088.97	8428.12	1217.36	8.032	7.49292	4.8e-05	46.4226	79.7198	74.9292	7.47012	2.49004	163.853	1.2048	10	0	-10	0	0	0
3.45	7088.95	8428.1	1217.36	8.032	7.49292	4.8e-05	46.4225	79.7199	74.9292	7.47012	2.49004	165.058	1.2048	10	0	-10	0	0	0
3.475	7088.94	8428.09	1217.37	8.032	7.49292	4.8e-05	46.4224	79.72	74.9292	7.47012	2.49004	166.262	1.2048	10	0	-10	0	0	0
3.5	7088.93	8428.08	1217.37	8.032	7.49292	4.8e-05	46.4224	79.7201	74.9292	7.47012	2.49004	167.467	1.2048	10	0	-10	0	0	0
3.525	7088.93	8428.07	1217.37	8.032	7.49292	4.8e-05	46.4223	79.7202	74.9292	7.47012	2.49004	168.672	1.2048	10	0	-10	0	0	0
3.55	7088.92	8428.06	1217.37	8.032	7.49292	4.8e-05	46.4223	79.7202	74.9292	7.47012	2.49004	169.877	1.2048	10	0	-10	0	0	0
3.575	7088.91	8428.05	1217.37	8.032	7.49292	4.8e-05	46.4222	79.7203	74.9292	7.47012	2.49004	171.082	1.2048	10	0	-10	0	0	0
3.6	7088.9	8428.04	1217.37	8.032	7.49292	4.8e-05	46.4222	79.7203	74.9292	7.47012	2.49004	172.286	1.2048	10	0	-10	0	0	0
3.625	7088.9	8428.04	1217.37	8.032	7.49292	4.8e-05	46.4222	79.7204	74.9292	7.47012	2.49004	173.491	1.2048	10	0	-10	0	0	0
3.65	7088.89	8428.03	1217.37	8.032	7.49292	4.8e-05	46.4221	79.7205	74.9292	7.47012	2.49004	174.696	1.2048	10	0	-10	0	0	0
3.675	7088.88	8428.02	1217.37	8.032	7.49292	4.8e-05	46.4221	79.7205	74.9292	7.47012	2.49004	175.901	1.2048	10	0	-10	0	0	0
3.7	7088.88	8428.01	1217.37	8.032	7.49292	4.8e-05	46.422	79.7206	74.9292	7.47012	2.49004	177.106	1.2048	10	0	-10	0	0	0
3.725	7088.87	8428	1217.37	8.032	7.49292	4.8e-05	46.4219	79.7206	74.9292	7.47012	2.49004	178.31	1.2048	10	0	-10	0	0	0
3.75	7088.86	8427.99	1217.37	8.032	7.49292	4.8e-05	46.4219	79.7206	74.9292	7.47012	2.49004	179.515	1.2048	10	0	-10	0	0	0
3.775	7088.85	8427.98	1217.37	8.032	7.49292	4.8e-05	46.4218	79.7206	74.9292	7.47012	2.49004	180.72	1.2048	10	0	-10	0	0	0
3.8	7088.84	8427.97	1217.37	8.032	7.49292	4.8e-05	46.4218	79.7206	74.9292	7.47012	2.49004	181.925	1.2048	10	0	-10	0	0	0
3.825	7088.83	8427.96	1217.38	8.032	7.49292	4.8e-05	46.4217	79.7207	74.9292	7.47012	2.49004	183.13	1.2048	10	0	-10	0	0	0
3.85	7088.83	8427.95	1217.38	8.032	7.49292	4.8e-05	46.4217	79.7207	74.9292	7.47012	2.49004	184.334	1.2048	10	0	-10	0	0	0
3.875	7088.82	8427.95	1217.38	8.032	7.49292	4.8e-05	46.4217	79.7208	74.9292	7.47012	2.49004	185.539	1.2048	10	0	-10	0	0	0
3.9	7088.81	8427.94	1217.38	8.032	7.49292	4.8e-05	46.4216	79.7208	74.9292	7.47012	2.49004	186.744	1.2048	10	0	-10	0	0	0
3.925	7088.8	8427.92	1217.38	8.032	7.49292	4.8e-05	46.4215	79.7208	74.9292	7.47012	2.49004	187.949	1.2048	10	0	-10	0	0	0
3.95	7088.78	8427.9	1217.38	8.032	7.49292	4.8e-05	46.4214	79.7208	74.9292	7.47012	2.49004	189.154	1.2048	10	0	-10	0	0	0
3.975	7088.76	8427.87	1217.38	8.032	7.49292	4.8e-05	46.4213	79.7207	74.9292	7.47012	2.49004	190.358	1.2048	10	0	-10	0	0	0
4	7088.74	8427.85	1217.38	8.032	7.49292	4.8e-05	46.4211	79.7207	74.9292	7.47012	2.49004	191.563	1.2048	10	0	-10	0	0	0
4.025	7088.73	8427.83	1217.38	8.032	7.49292	4.8e-05	46.421	79.7207	74.9292	7.47012	2.49004	192.768	1.2048	10	0	-10	0	0	0
4.05	7088.71	8427.81	1217.37	8.032	7.49292	4.8e-05	46.4209	79.7206	74.9292	7.47012	2.49004	193.973	1.2048	10	0	-10	0	0	0
4.075	7088.69	8427.79	1217.37	8.032	7.49292	4.8e-05	46.4208	79.7206	74.9292	7.47012	2.49004	195.178	1.2048	10	0	-10	0	0	0
4.1	7088.68	8427.77	1217.37	8.032	7.49292	4.8e-05	46.4207	79.7206	74.9292	7.47012	2.49004	196.382	1.2048	10	0	-10	0	0	0
4.125	7088.66	8427.76	1217.37	8.032	7.49292	4.8e-05	46.4206	79.7206	74.9292	7.47012	2.49004	197.587	1.2048	10	0	-10	0	0	0
4.15	7088.65	8427.74	1217.37	8.032	7.49292	4.8e-05	46.4205	79.7206	74.9292	7.47012	2.49004	198.792	1.2048	10	0	-10	0	0	0
4.175	7088.64	8427.72	1217.37	8.032	7.49292	4.8e-05	46.4204	79.7205	74.9292	7.47012	2.49004	199.997	1.2048	10	0	-10	0	0	0
4.2	7088.62	8427.71	1217.37	8.032	7.49292	4.8e-05	46.4204	79.7205	74.9292	7.47012	2.49004	201.202	1.2048	10	0	-10	0	0	0
4.225	7088.61	8427.7	1217.37	8.032	7.49292	4.8e-05	46.4203	79.7205	74.9292	7.47012	2.49004	202.406	1.2048	10	0	-10	0	0	0
