# Sensor: Sensor Rotor
# Record count: 3006
# Storage mode: Memory
# Datetime of save: 2023-10-04T19:16:54
# Statistical parameters for each field (time series) are placed above the column of the respective time series.

# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 0 s

# Column
1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Demanded collective pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Wind angle at hub [°]	Yaw angle [°]
15.725	9447.42	9635.4	1538.36	9.363	7.94053	0.051	46.4817	83.2568	87.3459	6.4082	2.13607	161.995	1.40445	11	0	-11	0	0	0
15.75	9447.42	9635.39	1538.36	9.363	7.94053	0.051	46.4817	83.2567	87.3459	6.4082	2.13607	163.399	1.40445	11	0	-11	0	0	0
15.775	9447.42	9635.39	1538.36	9.363	7.94053	0.051	46.4817	83.2565	87.3459	6.4082	2.13607	164.804	1.40445	11	0	-11	0	0	0
15.8	9447.42	9635.39	1538.35	9.363	7.94053	0.051	46.4816	83.2564	87.3459	6.4082	2.13607	166.208	1.40445	11	0	-11	0	0	0
15.825	9447.41	9635.39	1538.35	9.363	7.94053	0.051	46.4816	83.2563	87.3459	6.4082	2.13607	167.612	1.40445	11	0	-11	0	0	0
15.85	9447.4	9635.37	1538.35	9.363	7.94053	0.051	46.4816	83.2562	87.3459	6.4082	2.13607	169.017	1.40445	11	0	-11	0	0	0
15.875	9447.37	9635.35	1538.35	9.363	7.94053	0.051	46.4814	83.2562	87.3459	6.4082	2.13607	170.421	1.40445	11	0	-11	0	0	0
15.9	9447.35	9635.32	1538.35	9.363	7.94053	0.051	46.4813	83.2562	87.3459	6.4082	2.13607	171.826	1.40445	11	0	-11	0	0	0
15.925	9447.33	9635.3	1538.35	9.363	7.94053	0.051	46.4812	83.2561	87.3459	6.4082	2.13607	173.23	1.40445	11	0	-11	0	0	0
15.95	9447.3	9635.28	1538.35	9.363	7.94053	0.051	46.4811	83.2561	87.3459	6.4082	2.13607	174.635	1.40445	11	0	-11	0	0	0
15.975	9447.28	9635.25	1538.35	9.363	7.94053	0.051	46.481	83.2561	87.3459	6.4082	2.13607	176.039	1.40445	11	0	-11	0	0	0
16	9447.25	9635.23	1538.35	9.363	7.94053	0.051	46.4809	83.2561	87.3459	6.4082	2.13607	177.444	1.40445	11	0	-11	0	0	0
16.025	9447.23	9635.2	1538.35	9.363	7.94053	0.051	46.4807	83.256	87.3459	6.4082	2.13607	178.848	1.40445	11	0	-11	0	0	0
16.05	9447.2	9635.18	1538.35	9.363	7.94053	0.051	46.4806	83.256	87.3459	6.4082	2.13607	180.252	1.40445	11	0	-11	0	0	0
16.075	9447.18	9635.15	1538.35	9.363	7.94053	0.051	46.4805	83.2559	87.3459	6.4082	2.13607	181.657	1.40445	11	0	-11	0	0	0
16.1	9447.16	9635.13	1538.34	9.363	7.94053	0.051	46.4804	83.2559	87.3459	6.4082	2.13607	183.061	1.40445	11	0	-11	0	0	0
16.125	9447.14	9635.11	1538.34	9.363	7.94053	0.051	46.4803	83.2558	87.3459	6.4082	2.13607	184.466	1.40445	11	0	-11	0	0	0
16.15	9447.12	9635.09	1538.34	9.363	7.94053	0.051	46.4802	83.2558	87.3459	6.4082	2.13607	185.87	1.40445	11	0	-11	0	0	0
16.175	9447.1	9635.07	1538.34	9.363	7.94053	0.051	46.4801	83.2558	87.3459	6.4082	2.13607	187.275	1.40445	11	0	-11	0	0	0
16.2	9447.08	9635.05	1538.34	9.363	7.94053	0.051	46.48	83.2557	87.3459	6.4082	2.13607	188.679	1.40445	11	0	-11	0	0	0
16.225	9447.06	9635.03	1538.34	9.363	7.94053	0.051	46.4799	83.2557	87.3459	6.4082	2.13607	190.084	1.40445	11	0	-11	0	0	0
16.25	9447.04	9635.01	1538.34	9.363	7.94053	0.051	46.4798	83.2556	87.3459	6.4082	2.13607	191.488	1.40445	11	0	-11	0	0	0
16.275	9447.02	9634.99	1538.34	9.363	7.94053	0.051	46.4797	83.2556	87.3459	6.4082	2.13607	192.893	1.40445	11	0	-11	0	0	0
16.3	9447.01	9634.98	1538.34	9.363	7.94053	0.051	46.4796	83.2555	87.3459	6.4082	2.13607	194.297	1.40445	11	0	-11	0	0	0
16.325	9446.99	9634.96	1538.34	9.363	7.94053	0.051	46.4796	83.2555	87.3459	6.4082	2.13607	195.701	1.40445	11	0	-11	0	0	0
16.35	9446.98	9634.95	1538.34	9.363	7.94053	0.051	46.4795	83.2554	87.3459	6.4082	2.13607	197.106	1.40445	11	0	-11	0	0	0
16.375	9446.97	9634.93	1538.34	9.363	7.94053	0.051	46.4794	83.2554	87.3459	6.4082	2.13607	198.51	1.40445	11	0	-11	0	0	0
16.4	9446.95	9634.92	1538.33	9.363	7.94053	0.051	46.4794	83.2553	87.3459	6.4082	2.13607	199.915	1.40445	11	0	-11	0	0	0
16.425	9446.94	9634.91	1538.33	9.363	7.94053	0.051	46.4793	83.2553	87.3459	6.4082	2.13607	201.319	1.40445	11	0	-11	0	0	0
16.45	9446.92	9634.89	1538.33	9.363	7.94053	0.051	46.4792	83.2552	87.3459	6.4082	2.13607	202.724	1.40445	11	0	-11	0	0	0
16.475	9446.91	9634.87	1538.33	9.363	7.94053	0.051	46.4791	83.2551	87.3459	6.4082	2.13607	204.128	1.40445	11	0	-11	0	0	0
16.5	9446.9	9634.86	1538.33	9.363	7.94053	0.051	46.4791	83.2551	87.3459	6.4082	2.13607	205.533	1.40445	11	0	-11	0	0	0
16.525	9446.88	9634.85	1538.33	9.363	7.94053	0.051	46.479	83.2551	87.3459	6.4082	2.13607	206.937	1.40445	11	0	-11	0	0	0
16.55	9446.87	9634.84	1538.33	9.363	7.94053	0.051	46.479	83.255	87.3459	6.4082	2.13607	208.341	1.40445	11	0	-11	0	0	0
16.575	9446.86	9634.83	1538.33	9.363	7.94053	0.051	46.4789	83.255	87.3459	6.4082	2.13607	209.746	1.40445	11	0	-11	0	0	0
16.6	9446.85	9634.82	1538.33	9.363	7.94053	0.051	46.4789	83.2549	87.3459	6.4082	2.13607	211.15	1.40445	11	0	-11	0	0	0
16.625	9446.84	9634.81	1538.33	9.363	7.94053	0.051	46.4788	83.2549	87.3459	6.4082	2.13607	212.555	1.40445	11	0	-11	0	0	0
16.65	9446.84	9634.8	1538.33	9.363	7.94053	0.051	46.4788	83.2549	87.3459	6.4082	2.13607	213.959	1.40445	11	0	-11	0	0	0
16.675	9446.83	9634.79	1538.33	9.363	7.94053	0.051	46.4788	83.2548	87.3459	6.4082	2.13607	215.364	1.40445	11	0	-11	0	0	0
16.7	9446.82	9634.79	1538.32	9.363	7.94053	0.051	46.4787	83.2548	87.3459	6.4082	2.13607	216.768	1.40445	11	0	-11	0	0	0
16.725	9446.82	9634.78	1538.32	9.363	7.94053	0.051	46.4787	83.2548	87.3459	6.4082	2.13607	218.173	1.40445	11	0	-11	0	0	0
16.75	9446.81	9634.78	1538.32	9.363	7.94053	0.051	46.4787	83.2547	87.3459	6.4082	2.13607	219.577	1.40445	11	0	-11	0	0	0
16.775	9446.81	9634.78	1538.32	9.363	7.94053	0.051	46.4787	83.2547	87.3459	6.4082	2.13607	220.982	1.40445	11	0	-11	0	0	0
16.8	9446.82	9634.78	1538.32	9.363	7.94053	0.051	46.4787	83.2547	87.3459	6.4082	2.13607	222.386	1.40445	11	0	-11	0	0	0
16.825	9446.82	9634.79	1538.32	9.363	7.94053	0.051	46.4787	83.2547	87.3459	6.4082	2.13607	223.79	1.40445	11	0	-11	0	0	0
16.85	9446.82	9634.79	1538.32	9.363	7.94053	0.051	46.4787	83.2547	87.3459	6.4082	2.13607	225.195	1.40445	11	0	-11	0	0	0
16.875	9446.82	9634.79	1538.32	9.363	7.94053	0.051	46.4787	83.2547	87.3459	6.4082	2.13607	226.599	1.40445	11	0	-11	0	0	0
16.9	9446.82	9634.79	1538.32	9.363	7.94053	0.051	46.4787	83.2547	87.3459	6.4082	2.13607	228.004	1.40445	11	0	-11	0	0	0
16.925	9446.83	9634.79	1538.32	9.363	7.94053	0.051	46.4788	83.2547	87.3459	6.4082	2.13607	229.408	1.40445	11	0	-11	0	0	0
16.95	9446.83	9634.8	1538.32	9.363	7.94053	0.051	46.4788	83.2547	87.3459	6.4082	2.13607	230.813	1.40445	11	0	-11	0	0	0
16.975	9446.84	9634.8	1538.32	9.363	7.94053	0.051	46.4788	83.2547	87.3459	6.4082	2.13607	232.217	1.40445	11	0	-11	0	0	0
17	9446.84	9634.81	1538.32	9.363	7.94053	0.051	46.4788	83.2547	87.3459	6.4082	2.13607	233.622	1.40445	11	0	-11	0	0	0
17.025	9446.85	9634.81	1538.32	9.363	7.94053	0.051	46.4789	83.2547	87.3459	6.4082	2.13607	235.026	1.40445	11	0	-11	0	0	0
17.05	9446.86	9634.82	1538.32	9.363	7.94053	0.051	46.4789	83.2547	87.3459	6.4082	2.13607	236.43	1.40445	11	0	-11	0	0	0
17.075	9446.87	9634.83	1538.32	9.363	7.94053	0.051	46.479	83.2547	87.3459	6.4082	2.13607	237.835	1.40445	11	0	-11	0	0	0
17.1	9446.88	9634.84	1538.32	9.363	7.94053	0.051	46.479	83.2547	87.3459	6.4082	2.13607	239.239	1.40445	11	0	-11	0	0	0
17.125	9446.89	9634.85	1538.32	9.363	7.94053	0.051	46.4791	83.2547	87.3459	6.4082	2.13607	240.644	1.40445	11	0	-11	0	0	0
17.15	9446.9	9634.86	1538.32	9.363	7.94053	0.051	46.4791	83.2547	87.3459	6.4082	2.13607	242.048	1.40445	11	0	-11	0	0	0
17.175	9446.91	9634.88	1538.32	9.363	7.94053	0.051	46.4792	83.2547	87.3459	6.4082	2.13607	243.453	1.40445	11	0	-11	0	0	0
17.2	9446.93	9634.89	1538.32	9.363	7.94053	0.051	46.4792	83.2547	87.3459	6.4082	2.13607	244.857	1.40445	11	0	-11	0	0	0
17.225	9446.94	9634.91	1538.32	9.363	7.94053	0.051	46.4793	83.2548	87.3459	6.4082	2.13607	246.262	1.40445	11	0	-11	0	0	0
17.25	9446.96	9634.93	1538.32	9.363	7.94053	0.051	46.4794	83.2548	87.3459	6.4082	2.13607	247.666	1.40445	11	0	-11	0	0	0
17.275	9446.98	9634.95	1538.33	9.363	7.94053	0.051	46.4795	83.2548	87.3459	6.4082	2.13607	249.071	1.40445	11	0	-11	0	0	0
17.3	9447	9634.97	1538.33	9.363	7.94053	0.051	46.4796	83.2549	87.3459	6.4082	2.13607	250.475	1.40445	11	0	-11	0	0	0
17.325	9447.02	9634.99	1538.33	9.363	7.94053	0.051	46.4797	83.2549	87.3459	6.4082	2.13607	251.879	1.40445	11	0	-11	0	0	0
17.35	9447.04	9635.01	1538.33	9.363	7.94053	0.051	46.4798	83.2549	87.3459	6.4082	2.13607	253.284	1.40445	11	0	-11	0	0	0
17.375	9447.07	9635.04	1538.33	9.363	7.94053	0.051	46.4799	83.255	87.3459	6.4082	2.13607	254.688	1.40445	11	0	-11	0	0	0
17.4	9447.09	9635.06	1538.33	9.363	7.94053	0.051	46.4801	83.255	87.3459	6.4082	2.13607	256.093	1.40445	11	0	-11	0	0	0
17.425	9447.1	9635.07	1538.33	9.363	7.94053	0.051	46.4801	83.2551	87.3459	6.4082	2.13607	257.497	1.40445	11	0	-11	0	0	0
17.45	9447.11	9635.08	1538.33	9.363	7.94053	0.051	46.4801	83.2553	87.3459	6.4082	2.13607	258.902	1.40445	11	0	-11	0	0	0
17.475	9447.11	9635.08	1538.34	9.363	7.94053	0.051	46.4802	83.2555	87.3459	6.4082	2.13607	260.306	1.40445	11	0	-11	0	0	0
17.5	9447.12	9635.09	1538.34	9.363	7.94053	0.051	46.4802	83.2557	87.3459	6.4082	2.13607	261.711	1.40445	11	0	-11	0	0	0
17.525	9447.12	9635.09	1538.34	9.363	7.94053	0.051	46.4802	83.2559	87.3459	6.4082	2.13607	263.115	1.40445	11	0	-11	0	0	0
17.55	9447.13	9635.1	1538.35	9.363	7.94053	0.051	46.4803	83.256	87.3459	6.4082	2.13607	264.519	1.40445	11	0	-11	0	0	0
17.575	9447.14	9635.11	1538.35	9.363	7.94053	0.051	46.4803	83.2562	87.3459	6.4082	2.13607	265.924	1.40445	11	0	-11	0	0	0
17.6	9447.15	9635.12	1538.35	9.363	7.94053	0.051	46.4803	83.2564	87.3459	6.4082	2.13607	267.328	1.40445	11	0	-11	0	0	0
17.625	9447.16	9635.13	1538.36	9.363	7.94053	0.051	46.4804	83.2565	87.3459	6.4082	2.13607	268.733	1.40445	11	0	-11	0	0	0
17.65	9447.18	9635.15	1538.36	9.363	7.94053	0.051	46.4805	83.2566	87.3459	6.4082	2.13607	270.137	1.40445	11	0	-11	0	0	0
17.675	9447.2	9635.17	1538.36	9.363	7.94053	0.051	46.4806	83.2566	87.3459	6.4082	2.13607	271.542	1.40445	11	0	-11	0	0	0
17.7	9447.22	9635.19	1538.36	9.363	7.94053	0.051	46.4807	83.2567	87.3459	6.4082	2.13607	272.946	1.40445	11	0	-11	0	0	0
17.725	9447.22	9635.2	1538.36	9.363	7.94053	0.051	46.4807	83.2567	87.3459	6.4082	2.13607	274.351	1.40445	11	0	-11	0	0	0
17.75	9447.23	9635.2	1538.36	9.363	7.94053	0.051	46.4807	83.2567	87.3459	6.4082	2.13607	275.755	1.40445	11	0	-11	0	0	0
17.775	9447.22	9635.19	1538.36	9.363	7.94053	0.051	46.4807	83.2566	87.3459	6.4082	2.13607	277.16	1.40445	11	0	-11	0	0	0
17.8	9447.22	9635.19	1538.36	9.363	7.94053	0.051	46.4807	83.2565	87.3459	6.4082	2.13607	278.564	1.40445	11	0	-11	0	0	0
17.825	9447.23	9635.2	1538.35	9.363	7.94053	0.051	46.4807	83.2564	87.3459	6.4082	2.13607	279.968	1.40445	11	0	-11	0	0	0
17.85	9447.23	9635.2	1538.35	9.363	7.94053	0.051	46.4807	83.2562	87.3459	6.4082	2.13607	281.373	1.40445	11	0	-11	0	0	0
17.875	9447.24	9635.21	1538.35	9.363	7.94053	0.051	46.4808	83.256	87.3459	6.4082	2.13607	282.777	1.40445	11	0	-11	0	0	0
17.9	9447.24	9635.21	1538.34	9.363	7.94053	0.051	46.4808	83.2559	87.3459	6.4082	2.13607	284.182	1.40445	11	0	-11	0	0	0
17.925	9447.24	9635.21	1538.34	9.363	7.94053	0.051	46.4808	83.2557	87.3459	6.4082	2.13607	285.586	1.40445	11	0	-11	0	0	0
17.95	9447.24	9635.22	1538.34	9.363	7.94053	0.051	46.4808	83.2555	87.3459	6.4082	2.13607	286.991	1.40445	11	0	-11	0	0	0
17.975	9447.24	9635.21	1538.34	9.363	7.94053	0.051	46.4808	83.2554	87.3459	6.4082	2.13607	288.395	1.40445	11	0	-11	0	0	0
18	9447.22	9635.19	1538.33	9.363	7.94053	0.051	46.4807	83.2553	87.3459	6.4082	2.13607	289.8	1.40445	11	0	-11	0	0	0
18.025	9447.2	9635.17	1538.33	9.363	7.94053	0.051	46.4806	83.2553	87.3459	6.4082	2.13607	291.204	1.40445	11	0	-11	0	0	0
18.05	9447.17	9635.15	1538.33	9.363	7.94053	0.051	46.4805	83.2552	87.3459	6.4082	2.13607	292.608	1.40445	11	0	-11	0	0	0
18.075	9447.15	9635.12	1538.33	9.363	7.94053	0.051	46.4804	83.2551	87.3459	6.4082	2.13607	294.013	1.40445	11	0	-11	0	0	0
18.1	9447.13	9635.1	1538.33	9.363	7.94053	0.051	46.4803	83.255	87.3459	6.4082	2.13607	295.417	1.40445	11	0	-11	0	0	0
18.125	9447.11	9635.08	1538.33	9.363	7.94053	0.051	46.4801	83.255	87.3459	6.4082	2.13607	296.822	1.40445	11	0	-11	0	0	0
18.15	9447.09	9635.06	1538.33	9.363	7.94053	0.051	46.48	83.2549	87.3459	6.4082	2.13607	298.226	1.40445	11	0	-11	0	0	0
18.175	9447.07	9635.04	1538.33	9.363	7.94053	0.051	46.4799	83.2548	87.3459	6.4082	2.13607	299.631	1.40445	11	0	-11	0	0	0
18.2	9447.05	9635.01	1538.32	9.363	7.94053	0.051	46.4798	83.2547	87.3459	6.4082	2.13607	301.035	1.40445	11	0	-11	0	0	0
18.225	9447.03	9634.99	1538.32	9.363	7.94053	0.051	46.4797	83.2547	87.3459	6.4082	2.13607	302.44	1.40445	11	0	-11	0	0	0
18.25	9447	9634.97	1538.32	9.363	7.94053	0.051	46.4796	83.2546	87.3459	6.4082	2.13607	303.844	1.40445	11	0	-11	0	0	0
18.275	9446.99	9634.95	1538.32	9.363	7.94053	0.051	46.4795	83.2545	87.3459	6.4082	2.13607	305.249	1.40445	11	0	-11	0	0	0
18.3	9446.97	9634.94	1538.32	9.363	7.94053	0.051	46.4795	83.2544	87.3459	6.4082	2.13607	306.653	1.40445	11	0	-11	0	0	0
18.325	9446.95	9634.92	1538.32	9.363	7.94053	0.051	46.4794	83.2543	87.3459	6.4082	2.13607	308.057	1.40445	11	0	-11	0	0	0
18.35	9446.94	9634.9	1538.31	9.363	7.94053	0.051	46.4793	83.2542	87.3459	6.4082	2.13607	309.462	1.40445	11	0	-11	0	0	0
18.375	9446.92	9634.89	1538.31	9.363	7.94053	0.051	46.4792	83.2542	87.3459	6.4082	2.13607	310.866	1.40445	11	0	-11	0	0	0
18.4	9446.91	9634.88	1538.31	9.363	7.94053	0.051	46.4792	83.2541	87.3459	6.4082	2.13607	312.271	1.40445	11	0	-11	0	0	0
18.425	9446.9	9634.86	1538.31	9.363	7.94053	0.051	46.4791	83.254	87.3459	6.4082	2.13607	313.675	1.40445	11	0	-11	0	0	0
18.45	9446.88	9634.85	1538.31	9.363	7.94053	0.051	46.479	83.2539	87.3459	6.4082	2.13607	315.08	1.40445	11	0	-11	0	0	0
18.475	9446.87	9634.84	1538.31	9.363	7.94053	0.051	46.479	83.2539	87.3459	6.4082	2.13607	316.484	1.40445	11	0	-11	0	0	0
18.5	9446.86	9634.83	1538.31	9.363	7.94053	0.051	46.4789	83.2538	87.3459	6.4082	2.13607	317.889	1.40445	11	0	-11	0	0	0
18.525	9446.85	9634.82	1538.3	9.363	7.94053	0.051	46.4789	83.2537	87.3459	6.4082	2.13607	319.293	1.40445	11	0	-11	0	0	0
18.55	9446.84	9634.81	1538.3	9.363	7.94053	0.051	46.4788	83.2536	87.3459	6.4082	2.13607	320.697	1.40445	11	0	-11	0	0	0
18.575	9446.83	9634.79	1538.3	9.363	7.94053	0.051	46.4788	83.2535	87.3459	6.4082	2.13607	322.102	1.40445	11	0	-11	0	0	0
18.6	9446.82	9634.78	1538.3	9.363	7.94053	0.051	46.4787	83.2535	87.3459	6.4082	2.13607	323.506	1.40445	11	0	-11	0	0	0
18.625	9446.8	9634.77	1538.3	9.363	7.94053	0.051	46.4786	83.2534	87.3459	6.4082	2.13607	324.911	1.40445	11	0	-11	0	0	0
18.65	9446.79	9634.76	1538.3	9.363	7.94053	0.051	46.4786	83.2533	87.3459	6.4082	2.13607	326.315	1.40445	11	0	-11	0	0	0
18.675	9446.79	9634.75	1538.3	9.363	7.94053	0.051	46.4786	83.2532	87.3459	6.4082	2.13607	327.72	1.40445	11	0	-11	0	0	0
18.7	9446.78	9634.74	1538.3	9.363	7.94053	0.051	46.4785	83.2532	87.3459	6.4082	2.13607	329.124	1.40445	11	0	-11	0	0	0
18.725	9446.77	9634.74	1538.29	9.363	7.94053	0.051	46.4785	83.2531	87.3459	6.4082	2.13607	330.529	1.40445	11	0	-11	0	0	0
18.75	9446.77	9634.73	1538.29	9.363	7.94053	0.051	46.4785	83.2531	87.3459	6.4082	2.13607	331.933	1.40445	11	0	-11	0	0	0
18.775	9446.76	9634.73	1538.29	9.363	7.94053	0.051	46.4784	83.253	87.3459	6.4082	2.13607	333.337	1.40445	11	0	-11	0	0	0
18.8	9446.76	9634.72	1538.29	9.363	7.94053	0.051	46.4784	83.253	87.3459	6.4082	2.13607	334.742	1.40445	11	0	-11	0	0	0
18.825	9446.76	9634.72	1538.29	9.363	7.94053	0.051	46.4784	83.2529	87.3459	6.4082	2.13607	336.146	1.40445	11	0	-11	0	0	0
18.85	9446.76	9634.72	1538.29	9.363	7.94053	0.051	46.4784	83.2529	87.3459	6.4082	2.13607	337.551	1.40445	11	0	-11	0	0	0
18.875	9446.76	9634.72	1538.29	9.363	7.94053	0.051	46.4784	83.2528	87.3459	6.4082	2.13607	338.955	1.40445	11	0	-11	0	0	0
18.9	9446.76	9634.72	1538.29	9.363	7.94053	0.051	46.4784	83.2528	87.3459	6.4082	2.13607	340.36	1.40445	11	0	-11	0	0	0
18.925	9446.77	9634.73	1538.29	9.363	7.94053	0.051	46.4785	83.2528	87.3459	6.4082	2.13607	341.764	1.40445	11	0	-11	0	0	0
18.95	9446.78	9634.74	1538.29	9.363	7.94053	0.051	46.4785	83.2528	87.3459	6.4082	2.13607	343.169	1.40445	11	0	-11	0	0	0
18.975	9446.78	9634.75	1538.29	9.363	7.94053	0.051	46.4785	83.2528	87.3459	6.4082	2.13607	344.573	1.40445	11	0	-11	0	0	0
19	9446.79	9634.75	1538.29	9.363	7.94053	0.051	46.4786	83.2528	87.3459	6.4082	2.13607	345.978	1.40445	11	0	-11	0	0	0
19.025	9446.79	9634.75	1538.29	9.363	7.94053	0.051	46.4786	83.2527	87.3459	6.4082	2.13607	347.382	1.40445	11	0	-11	0	0	0
19.05	9446.8	9634.76	1538.29	9.363	7.94053	0.051	46.4786	83.2527	87.3459	6.4082	2.13607	348.786	1.40445	11	0	-11	0	0	0
19.075	9446.81	9634.77	1538.29	9.363	7.94053	0.051	46.4786	83.2527	87.3459	6.4082	2.13607	350.191	1.40445	11	0	-11	0	0	0
19.1	9446.81	9634.78	1538.29	9.363	7.94053	0.051	46.4787	83.2527	87.3459	6.4082	2.13607	351.595	1.40445	11	0	-11	0	0	0
19.125	9446.82	9634.79	1538.29	9.363	7.94053	0.051	46.4787	83.2527	87.3459	6.4082	2.13607	353	1.40445	11	0	-11	0	0	0
19.15	9446.84	9634.8	1538.29	9.363	7.94053	0.051	46.4788	83.2527	87.3459	6.4082	2.13607	354.404	1.40445	11	0	-11	0	0	0
19.175	9446.85	9634.81	1538.29	9.363	7.94053	0.051	46.4789	83.2528	87.3459	6.4082	2.13607	355.809	1.40445	11	0	-11	0	0	0
19.2	9446.86	9634.83	1538.29	9.363	7.94053	0.051	46.4789	83.2528	87.3459	6.4082	2.13607	357.213	1.40445	11	0	-11	0	0	0
19.225	9446.88	9634.84	1538.29	9.363	7.94053	0.051	46.479	83.2528	87.3459	6.4082	2.13607	358.618	1.40445	11	0	-11	0	0	0
19.25	9446.89	9634.86	1538.29	9.363	7.94053	0.051	46.4791	83.2528	87.3459	6.4082	2.13607	0.02205	1.40445	11	0	-11	0	0	0
19.275	9446.9	9634.87	1538.29	9.363	7.94053	0.051	46.4791	83.2528	87.3459	6.4082	2.13607	1.4265	1.40445	11	0	-11	0	0	0
19.3	9446.92	9634.89	1538.29	9.363	7.94053	0.051	46.4792	83.2528	87.3459	6.4082	2.13607	2.83095	1.40445	11	0	-11	0	0	0
19.325	9446.94	9634.91	1538.29	9.363	7.94053	0.051	46.4793	83.2529	87.3459	6.4082	2.13607	4.2354	1.40445	11	0	-11	0	0	0
19.35	9446.96	9634.93	1538.29	9.363	7.94053	0.051	46.4794	83.2529	87.3459	6.4082	2.13607	5.63985	1.40445	11	0	-11	0	0	0
19.375	9446.99	9634.95	1538.29	9.363	7.94053	0.051	46.4795	83.253	87.3459	6.4082	2.13607	7.0443	1.40445	11	0	-11	0	0	0
19.4	9447.01	9634.98	1538.29	9.363	7.94053	0.051	46.4797	83.253	87.3459	6.4082	2.13607	8.44875	1.40445	11	0	-11	0	0	0
19.425	9447.04	9635.01	1538.29	9.363	7.94053	0.051	46.4798	83.2531	87.3459	6.4082	2.13607	9.8532	1.40445	11	0	-11	0	0	0
19.45	9447.06	9635.03	1538.29	9.363	7.94053	0.051	46.4799	83.2531	87.3459	6.4082	2.13607	11.2576	1.40445	11	0	-11	0	0	0
19.475	9447.09	9635.06	1538.3	9.363	7.94053	0.051	46.48	83.2532	87.3459	6.4082	2.13607	12.6621	1.40445	11	0	-11	0	0	0
19.5	9447.12	9635.09	1538.3	9.363	7.94053	0.051	46.4802	83.2533	87.3459	6.4082	2.13607	14.0665	1.40445	11	0	-11	0	0	0
19.525	9447.15	9635.12	1538.3	9.363	7.94053	0.051	46.4803	83.2533	87.3459	6.4082	2.13607	15.471	1.40445	11	0	-11	0	0	0
19.55	9447.17	9635.14	1538.3	9.363	7.94053	0.051	46.4804	83.2535	87.3459	6.4082	2.13607	16.8754	1.40445	11	0	-11	0	0	0
19.575	9447.17	9635.14	1538.3	9.363	7.94053	0.051	46.4805	83.2537	87.3459	6.4082	2.13607	18.2799	1.40445	11	0	-11	0	0	0
19.6	9447.18	9635.15	1538.31	9.363	7.94053	0.051	46.4805	83.2539	87.3459	6.4082	2.13607	19.6843	1.40445	11	0	-11	0	0	0
19.625	9447.19	9635.16	1538.31	9.363	7.94053	0.051	46.4805	83.2541	87.3459	6.4082	2.13607	21.0888	1.40445	11	0	-11	0	0	0
19.65	9447.2	9635.17	1538.32	9.363	7.94053	0.051	46.4806	83.2543	87.3459	6.4082	2.13607	22.4932	1.40445	11	0	-11	0	0	0
19.675	9447.21	9635.18	1538.32	9.363	7.94053	0.051	46.4806	83.2545	87.3459	6.4082	2.13607	23.8977	1.40445	11	0	-11	0	0	0
19.7	9447.22	9635.19	1538.32	9.363	7.94053	0.051	46.4807	83.2547	87.3459	6.4082	2.13607	25.3021	1.40445	11	0	-11	0	0	0
19.725	9447.23	9635.2	1538.33	9.363	7.94053	0.051	46.4807	83.2549	87.3459	6.4082	2.13607	26.7066	1.40445	11	0	-11	0	0	0
19.75	9447.25	9635.22	1538.33	9.363	7.94053	0.051	46.4808	83.255	87.3459	6.4082	2.13607	28.111	1.40445	11	0	-11	0	0	0
19.775	9447.28	9635.25	1538.33	9.363	7.94053	0.051	46.481	83.2551	87.3459	6.4082	2.13607	29.5155	1.40445	11	0	-11	0	0	0
19.8	9447.3	9635.27	1538.33	9.363	7.94053	0.051	46.4811	83.2552	87.3459	6.4082	2.13607	30.9199	1.40445	11	0	-11	0	0	0
19.825	9447.32	9635.3	1538.33	9.363	7.94053	0.051	46.4812	83.2553	87.3459	6.4082	2.13607	32.3244	1.40445	11	0	-11	0	0	0
19.85	9447.34	9635.31	1538.34	9.363	7.94053	0.051	46.4813	83.2554	87.3459	6.4082	2.13607	33.7288	1.40445	11	0	-11	0	0	0
19.875	9447.35	9635.32	1538.34	9.363	7.94053	0.051	46.4813	83.2555	87.3459	6.4082	2.13607	35.1333	1.40445	11	0	-11	0	0	0
19.9	9447.34	9635.32	1538.34	9.363	7.94053	0.051	46.4813	83.2555	87.3459	6.4082	2.13607	36.5377	1.40445	11	0	-11	0	0	0
19.925	9447.35	9635.32	1538.34	9.363	7.94053	0.051	46.4813	83.2554	87.3459	6.4082	2.13607	37.9422	1.40445	11	0	-11	0	0	0
19.95	9447.36	9635.33	1538.33	9.363	7.94053	0.051	46.4814	83.2553	87.3459	6.4082	2.13607	39.3466	1.40445	11	0	-11	0	0	0
19.975	9447.37	9635.34	1538.33	9.363	7.94053	0.051	46.4814	83.2552	87.3459	6.4082	2.13607	40.7511	1.40445	11	0	-11	0	0	0
